order_id,order_date,customer_name,customer_segment,region,sales_rep,product_category,units,unit_price,discount_pct,order_value,payment_terms,status,delivery_days
MER-100300,2026-09-24,Customer 3116,SMB,West,Meera Iyer,Hand Tools,2,1008.49,0,2016.98,Net 30,Pending,
MER-103028,2026-08-22,Customer 1529,SMB,North,Karan Bhatia,Power Tools,3,7387.25,0,22161.75,Net 60,Delivered,16
MER-102140,2026-08-23,Customer 3750,Mid-Market,North,Anita Rao,Bearings & Drives,10,4334.53,0,43345.30,Net 30,Pending,
MER-101480,2026-08-08,Customer 3973,Enterprise,South,Priya Menon,Electricals,10,2773.14,10,24958.26,Net 30,Delivered,3
MER-102782,2026-08-07,Customer 4011,SMB,South,Meera Iyer,Lubricants,1,1655.14,0,1655.14,Net 30,Delivered,14
MER-103738,2026-07-12,Customer 4150,SMB,North,Rahul Nair,Fasteners,1,343.35,5,326.18,Net 30,Delivered,13
MER-103528,2026-09-22,Customer 2217,SMB,North,Anita Rao,Pneumatics,3,4854.35,5,21124.28,Net 30,DELIVERED,10
MER-100416,2026-08-09,Customer 2409,SMB,North,Rahul Nair,Fasteners,1,354.72,0,354.72,Prepaid,Cancelled,
MER-101902,2026-09-17,Customer 1433,Mid-Market, South,Sneha Kulkarni,Safety Equipment,2,2117.18,0,4234.36,Net 60,delivered,12
MER-101617,2026-09-26,Customer 2951,Enterprise,South,Arjun Desai,Fasteners,25,350.52,10,7886.70,Net 30,cancelled,
MER-103052,2026-07-06,Customer 2100,SMB,North,Sneha Kulkarni,Power Tools,1,8915.01,5,8469.26,Net 60,Delivered,2
MER-103996,2026-07-09,Customer 4752,Enterprise,West,Karan Bhatia,Hand Tools,25,1048.19,5,24894.51,Net 30,Delivered,6
MER-103695,2026-09-30,Customer 1130,SMB,North,Arjun Desai,Safety Equipment,1,1921.58,0,1921.58,Net 30,Cancelled,
MER-101885,2026-08-03,Customer 2789,SMB,North,Rahul Nair,Electricals,1,3560.97,0,3560.97,Net 30,Delivered,3
MER-103825,2026-09-17,Customer 1057,Enterprise,East,Rahul Nair,Fasteners,100,370.71,10,33363.90,Net 30,Delivered,20
MER-101927,2026-07-14,Customer 4374,SMB,East,Sneha Kulkarni,Power Tools,2,8526.43,0,17052.86,Net 30,Returned,13
MER-102709,2026-07-19,Customer 1740,Mid-Market,South,Karan Bhatia,Pneumatics,5,5188.05,0,25940.25,Net 30,Delivered,10
MER-101025,2026-07-12,Customer 2365,SMB,West,Karan Bhatia,Lubricants,2,1667.31,5,3167.89,Net 30,Delivered,19
MER-103298,2026-08-21,Customer 3418,SMB,West,Rahul Nair,Safety Equipment,2,2001.80,0,4003.60,Prepaid,delivered,21
MER-103061,2026-08-16,Customer 1616,Mid-Market,North,Meera Iyer,Fasteners,10,377.57,0,3775.70,Net 30,Delivered,20
MER-100993,2026-07-08,Customer 1311,Mid-Market,North,Anita Rao,Lubricants,5,1524.47,10,6860.12,Prepaid,Delivered,16
MER-101554,2026-09-16,Customer 1134,SMB,South ,Anita Rao,Hand Tools,5,1091.34,0,5456.70,Net 30,Delivered,19
MER-101661,2026-09-20,Customer 3995,SMB,North ,Rahul Nair,Electricals,3,2926.53,0,8779.59,Net 30,Delivered,16
MER-100428,2026-09-07,Customer 1392,Small Business,North,Meera Iyer,Electricals,1,3037.73,5,2885.84,Prepaid,Cancelled,
MER-103408,2026-08-12,Customer 4442,Small Business,East,Anita Rao,Lubricants,2,1258.87,0,,Net 30,Cancelled,
MER-101375,2026-07-06,Customer 1144,SMB,West,Meera Iyer,Safety Equipment,2,2063.50,0,4127.00,Prepaid,Delivered,12
MER-100277,2026-08-24,Customer 3370,Enterprise,North,Arjun Desai,Pneumatics,5,6043.16,8,27798.54,Net 60,delivered,3
MER-103542,2026-07-26,Customer 4401,SMB,East,Priya Menon,Lubricants,3,1415.42,0,4246.26,Net 30,Delivered,4
MER-103048,2026-08-09,Customer 1395,SMB,West,Sneha Kulkarni,Hand Tools,2,842.09,0,1684.18,Net 30,Delivered,19
MER-100661,2026-08-22,Customer 1302,SMB,South,Sneha Kulkarni,Power Tools,2,7863.23,0,15726.46,Prepaid,Delivered,11
MER-103532,2026-08-16,Customer 4630,Small Business,South,Karan Bhatia,Hand Tools,1,1040.67,5,988.64,Net 30,Delivered,7
MER-103001,2026-08-23,Customer 2650,Mid-Market,South,Sneha Kulkarni,Electricals,2,3349.83,0,6699.66,Net 30,pending,
MER-102957,2026-08-25,Customer 1435,Enterprise,North,Sneha Kulkarni,Hand Tools,5,872.35,12,3838.34,Prepaid,delivered,4
MER-102353,2026-09-05,Customer 2969,SMB,South,Meera Iyer,Pneumatics,1,4596.56,0,4596.56,Net 60,delivered,18
MER-101585,2026-09-18,Customer 2341,Mid-Market,East,Meera Iyer,Bearings & Drives,5,4650.94,5,22091.96,Net 30,DELIVERED,16
MER-103820,2026-09-30,Customer 3690,SMB,West,Karan Bhatia,Safety Equipment,1,1601.49,0,1601.49,Net 60,delivered,11
MER-102032,2026-09-01,Customer 1120,SMB,North,Priya Menon,Bearings & Drives,2,4177.20,0,8354.40,Net 30,Returned,16
MER-101365,2026-09-10,Customer 4878,SMB,East,Vikram Shah,Hand Tools,1,1055.40,0,1055.40,Prepaid,Delivered,19
MER-103590,2026-07-14,Customer 4519,SMB,West,Arjun Desai,Hand Tools,1,909.82,0,909.82,Prepaid,delivered,5
MER-101312,2026-09-08,Customer 2016,Enterprise,South,Vikram Shah,Power Tools,100,6734.22,0,673422.00,Net 60,Delivered,7
MER-103384,2026-09-19,Customer 2773,SMB,West,Sneha Kulkarni,Power Tools,2,8857.25,0,17714.50,Prepaid,Pending,
MER-102887,2026-07-10,Customer 2073,Mid-Market,East,Sneha Kulkarni,Power Tools,5,7975.56,8,36687.58,Net 30,delivered,17
MER-102392,2026-08-02,Customer 3325,Enterprise,West,Arjun Desai,Safety Equipment,25,1991.18,10,44801.55,Net 60,Delivered,18
MER-101474,2026-07-22,Customer 4961,Small Business,West,Karan Bhatia,Pneumatics,3,5006.89,0,15020.67,Net 30,Delivered,2
MER-101906,2026-09-08,Customer 1390,Mid-Market,South,Arjun Desai,Bearings & Drives,2,4616.35,0,9232.70,Net 30,Delivered,10
MER-100042,2026-08-09,Customer 3949,Enterprise,North,Rahul Nair,Power Tools,25,7556.75,10,170026.88,Prepaid,Delivered,17
MER-101905,2026-08-07,Customer 4372,Small Business,East,Anita Rao,Safety Equipment,3,1890.28,0,9169.83,Net 30,Delivered,20
MER-102689,2026-07-02,Customer 3405,Mid-Market,West,Karan Bhatia,Safety Equipment,2,2069.53,0,4139.06,Net 60,Delivered,18
MER-101059,2026-08-31,Customer 1150,Enterprise,North,Arjun Desai,Pneumatics,25,4845.90,15,102975.37,Net 30,delivered,20
MER-103843,2026-08-30,Customer 3673,SMB,West,Meera Iyer,Safety Equipment,1,1577.89,0,1577.89,Net 30,Delivered,5
MER-103715,2026-09-12,Customer 1033,Enterprise,West,Anita Rao,Bearings & Drives,25,3861.54,5,91711.57,Net 60,Delivered,16
MER-100467,2026-09-30,Customer 4207,Mid-Market,North,Anita Rao,Pneumatics,5,5475.56,0,27377.80,Prepaid,Pending,
MER-100016,2026-07-21,Customer 1548,Enterprise,North,Sneha Kulkarni,Lubricants,5,1247.50,8,5738.50,Net 30,delivered,5
MER-100717,2026-09-18,Customer 2301,SMB,South,Arjun Desai,Fasteners,1,310.62,0,310.62,Prepaid,Delivered,13
MER-100639,2026-09-09,Customer 2885,SMB,South,Karan Bhatia,Lubricants,3,1437.51,0,,Net 30,Delivered,20
MER-102702,2026-08-05,Customer 4648,Small Business,North,Karan Bhatia,Bearings & Drives,1,4675.64,5,4441.86,Net 30,delivered,10
MER-102262,2026-08-26,Customer 1762,Mid-Market,North,Rahul Nair,Pneumatics,5,6082.65,5,28892.59,Net 30,Delivered,14
MER-100856,2026-07-24,Customer 4107,Mid-Market,South,Rahul Nair,Hand Tools,5,1103.14,10,4964.13,Net 30,Delivered,11
MER-103433,2026-07-09,Customer 1636,Enterprise,North,Rahul Nair,Safety Equipment,100,1976.93,12,173969.84,Net 30,Delivered,9
MER-100141,2026-08-06,Customer 3188,Mid-Market,North,Priya Menon,Fasteners,2,342.64,8,630.46,Net 30,delivered,6
MER-103150,2026-08-26,Customer 4467,Enterprise,South,Rahul Nair,Fasteners,10,302.22,12,2659.54,Net 30,Delivered,8
MER-100164,2026-09-05,Customer 4701,SMB,East,Karan Bhatia,Bearings & Drives,2,4390.22,0,8780.44,Net 30,Delivered,5
MER-103797,2026-07-15,Customer 1595,Mid-Market,South,Karan Bhatia,Bearings & Drives,5,4601.83,0,23009.15,Net 30,Delivered,12
MER-101804,2026-07-13,Customer 1766,Enterprise,South,Anita Rao,Bearings & Drives,100,4880.76,5,463672.20,Net 30,Delivered,12
MER-102793,2026-09-14,Customer 4266,SMB,West,Arjun Desai,Fasteners,2,287.68,5,546.59,Net 60,Returned,4
MER-102959,2026-09-23,Customer 4198,Mid-Market,West,Priya Menon,Fasteners,10,289.61,8,2664.41,Prepaid,Delivered,7
MER-100231,2026-08-18,Customer 3165,Enterprise,East,Arjun Desai,Lubricants,10,1624.42,10,14619.78,Net 30,delivered,10
MER-101459,2026-09-08,Customer 2997,SMB,South,Anita Rao,Pneumatics,1,4901.56,0,4901.56,Net 30,delivered,15
MER-101434,2026-07-27,Customer 1255,Mid-Market,West,Sneha Kulkarni,Bearings & Drives,25,4943.09,5,117398.39,Net 30,Delivered,2
MER-102018,2026-08-08,Customer 1485,Enterprise,South,Karan Bhatia,Hand Tools,100,954.59,5,90686.05,Prepaid,CANCELLED,
MER-100983,2026-07-24,Customer 1312,Mid-Market,West,Sneha Kulkarni,Hand Tools,10,1018.43,0,10184.30,Net 30,Returned,4
MER-100552,2026-09-22,Customer 2781,SMB,East,Arjun Desai,Fasteners,1,355.22,0,355.22,Net 30,Delivered,5
MER-100889,2026-09-27,Customer 3371,SMB,South,Priya Menon,Fasteners,1,347.92,0,347.92,Net 30,Delivered,5
MER-102163,2026-08-07,Customer 4483,Enterprise,West,Meera Iyer,Pneumatics,50,5114.12,8,235249.52,Net 30,delivered,18
MER-103373,2026-08-17,Customer 1078,SMB,West,Priya Menon,Power Tools,2,7309.11,0,14618.22,Net 30,Pending,
MER-101676,2026-08-25,Customer 4687,SMB,West,Vikram Shah,Lubricants,1,1278.34,0,1278.34,Net 30,Pending,
MER-101560,2026-07-26,Customer 2382,SMB,West,Karan Bhatia,Power Tools,1,7084.68,0,7084.68,Prepaid,Delivered,18
MER-103198,2026-09-09,Customer 1883,SMB,West,Arjun Desai,Pneumatics,1,5776.04,0,5776.04,Net 30,delivered,7
MER-100339,2026-07-29,Customer 3306,Mid-Market,South,Meera Iyer,Hand Tools,10,851.92,0,8519.20,Net 60,delivered,19
MER-103401,2026-09-29,Customer 1790,Small Business,South,Rahul Nair,Lubricants,2,1637.03,0,3274.06,Net 60,Pending,
MER-100490,2026-07-19,Customer 2523,SMB,North,Anita Rao,Hand Tools,2,877.54,0,2828.69,Net 60,Pending,
MER-103832,2026-09-09,Customer 4196,SMB,South,Arjun Desai,Bearings & Drives,2,4361.70,0,8723.40,Prepaid,Delivered,13
MER-102449,2026-07-28,Customer 3507,Enterprise, South,Vikram Shah,Electricals,100,3105.62,0,310562.00,Net 30,Delivered,9
MER-100237,2026-07-31,Customer 3798,SMB,East,Arjun Desai,Lubricants,5,1691.53,0,8457.65,Prepaid,delivered,19
MER-102529,2026-09-28,Customer 3503,Enterprise,South,Anita Rao,Pneumatics,10,5649.20,8,51972.64,Prepaid,Delivered,9
MER-100811,2026-08-17,Customer 4395,SMB, South,Anita Rao,Fasteners,1,318.24,0,318.24,Net 60,Delivered,13
MER-103524,2026-08-03,Customer 2516,Mid-Market,South,Priya Menon,Lubricants,5,1518.81,5,7214.35,Prepaid,delivered,19
MER-102586,2026-07-17,Customer 3025,Mid-Market,West,Anita Rao,Safety Equipment,25,2076.88,8,47768.24,Net 60,CANCELLED,
MER-100294,2026-08-16,Customer 4603,Mid-Market,West ,Arjun Desai,Safety Equipment,5,1739.59,5,8263.05,Net 60,Delivered,16
MER-101443,2026-08-31,Customer 4155,Mid-Market,South,Anita Rao,Pneumatics,10,6212.73,0,104081.50,Net 30,Delivered,8
MER-103649,2026-08-19,Customer 4866,Mid-Market,South,Rahul Nair,Safety Equipment,10,2061.48,8,18965.62,Net 30,Delivered,18
MER-102649,2026-07-26,Customer 1363,Mid-Market,South,Rahul Nair,Pneumatics,10,4610.84,8,42419.73,Net 60,delivered,5
MER-103017,2026-07-12,Customer 4474,SMB,South,Karan Bhatia,Electricals,1,2898.67,0,2898.67,Net 30,pending,
MER-103770,2026-08-07,Customer 2675,Mid-Market,North,Rahul Nair,Fasteners,25,305.65,0,7641.25,Net 60,Delivered,9
MER-101132,2026-08-02,Customer 1886,Mid-Market,East,Arjun Desai,Lubricants,5,1510.65,0,7553.25,Net 60,Delivered,2
MER-100895,2026-08-11,Customer 2559,Mid-Market, East,Rahul Nair,Fasteners,2,275.79,10,496.42,Net 30,Delivered,19
MER-101213,2026-09-12,Customer 1759,Mid-Market,West,Anita Rao,Safety Equipment,10,1668.41,8,15349.37,Net 60,delivered,5
MER-103939,2026-08-13,Customer 2451,Mid-Market,South,Meera Iyer,Bearings & Drives,2,3694.00,5,7018.60,Net 30,Delivered,21
MER-101470,2026-07-14,Customer 4002,SMB,West,Arjun Desai,Hand Tools,1,1111.05,0,1111.05,Net 30,Delivered,20
MER-102603,2026-09-06,Customer 2821,Mid-Market,West,Anita Rao,Hand Tools,2,1071.27,5,3701.95,Net 60,PENDING,
MER-100709,2026-09-08,Customer 4373,SMB,South,Vikram Shah,Safety Equipment,1,1779.54,5,1690.56,Prepaid,Delivered,18
MER-103721,2026-09-16,Customer 4244,Enterprise,North,Anita Rao,Pneumatics,10,4735.87,5,69904.29,Prepaid,Delivered,2
MER-103352,2026-09-10,Customer 4412,SMB, South,Meera Iyer,Power Tools,1,6713.48,0,6713.48,Net 30,Delivered,12
MER-100724,2026-08-12,Customer 3231,SMB, South,Priya Menon,Electricals,3,2931.65,0,8794.95,Net 30,Delivered,3
MER-103777,2026-09-18,Customer 3505,Mid-Market,South,Rahul Nair,Power Tools,5,8794.24,0,43971.20,Net 30,Delivered,3
MER-100951,2026-08-25,Customer 2524,Mid-Market,West,Sneha Kulkarni,Fasteners,5,277.17,8,1274.98,Net 30,Delivered,16
MER-100133,2026-09-11,Customer 3870,SMB,East,Karan Bhatia,Pneumatics,2,4985.07,5,9471.63,Prepaid,Delivered,13
MER-100914,2026-09-10,Customer 1596,SMB,East,Karan Bhatia,Bearings & Drives,3,4623.38,0,13870.14,Net 30,Delivered,11
MER-103135,2026-09-13,Customer 3435,Enterprise,North,Vikram Shah,Power Tools,50,6518.74,0,325937.00,Net 30,Delivered,6
MER-101189,2026-07-26,Customer 2203,SMB,North,Sneha Kulkarni,Power Tools,1,8878.48,0,8878.48,Net 30,Delivered,15
MER-101350,2026-09-20,Customer 3441,SMB,West,Rahul Nair,Electricals,1,3640.96,5,3458.91,Net 30,Delivered,16
MER-100981,2026-09-11,Customer 4708,Enterprise,East,Priya Menon,Power Tools,25,7270.19,0,181754.75,Net 30,DELIVERED,20
MER-101401,2026-07-16,Customer 3747,SMB,South,Meera Iyer,Lubricants,1,1534.01,5,1457.31,Net 60,Delivered,10
MER-102254,2026-07-03,Customer 3029,SMB,North,Vikram Shah,Bearings & Drives,1,4863.55,0,4863.55,Prepaid,Delivered,17
MER-103967,2026-09-23,Customer 1248,Mid-Market,South,Karan Bhatia,Safety Equipment,2,1618.92,8,2978.81,Net 60,Pending,
MER-102779,2026-08-20,Customer 3014,Mid-Market,South,Meera Iyer,Bearings & Drives,2,4612.75,0,9225.50,Net 30,Delivered,17
MER-103686,2026-08-15,Customer 2846,SMB,West,Vikram Shah,Electricals,1,3496.30,0,3496.30,Net 30,Delivered,10
MER-103840,2026-08-04,Customer 1362,Mid-Market,West,Meera Iyer,Pneumatics,5,4825.48,8,22197.21,Prepaid,Delivered,11
MER-101809,2026-07-30,Customer 1686,Enterprise,North,Rahul Nair,Pneumatics,100,4678.48,10,421063.20,Net 60,Delivered,17
MER-101857,2026-07-31,Customer 2418,SMB,North,Karan Bhatia,Pneumatics,3,4810.76,0,14432.28,Net 30,Delivered,21
MER-103657,2026-07-01,Customer 2461,Enterprise,West,Priya Menon,Safety Equipment,25,1936.78,5,100074.48,Prepaid,Delivered,5
MER-102040,2026-08-25,Customer 3440,SMB,West,Meera Iyer,Safety Equipment,1,1982.09,0,1982.09,Prepaid,Delivered,5
MER-100448,2026-08-02,Customer 3230,Small Business,South,Vikram Shah,Fasteners,1,288.38,0,288.38,Net 30,Pending,
MER-102695,2026-08-08,Customer 3207,Enterprise,East,Sneha Kulkarni,Pneumatics,25,5876.57,12,129284.54,Net 30,Delivered,5
MER-103900,2026-07-26,Customer 2074,Enterprise,South,Meera Iyer,Lubricants,25,1425.64,10,32076.90,Prepaid,Pending,
MER-100398,2026-09-12,Customer 2171,SMB,South,Vikram Shah,Electricals,2,3496.91,0,6993.82,Net 30,Pending,
MER-103621,2026-09-13,Customer 4947,Mid-Market,East,Vikram Shah,Safety Equipment,2,2060.78,10,3709.40,Prepaid,DELIVERED,4
MER-102245,2026-08-05,Customer 3129,Mid-Market,North,Sneha Kulkarni,Hand Tools,5,978.09,0,4890.45,Net 30,Delivered,5
MER-100632,2026-08-10,Customer 2126,Enterprise,West,Anita Rao,Hand Tools,5,1095.98,15,8143.35,Net 60,delivered,12
MER-102855,2026-08-03,Customer 1357,Mid-Market,East,Karan Bhatia,Fasteners,2,298.79,8,549.77,Net 60,Delivered,2
MER-101381,2026-08-28,Customer 1883,Mid-Market,North,Meera Iyer,Safety Equipment,5,1935.11,10,8707.99,Net 60,Delivered,8
MER-101060,2026-07-27,Customer 1550,Mid-Market,West,Meera Iyer,Bearings & Drives,25,4809.95,0,120248.75,Net 30,Delivered,21
MER-100739,2026-08-20,Customer 2453,SMB,West,Anita Rao,Safety Equipment,1,2085.22,0,2085.22,Prepaid,Delivered,21
MER-103675,2026-08-30,Customer 3576,SMB,East,Sneha Kulkarni,Electricals,1,3380.76,5,3211.72,Net 60,PENDING,
MER-103842,2026-07-31,Customer 3437,SMB,South,Sneha Kulkarni,Bearings & Drives,1,3825.51,0,3825.51,Net 30,Delivered,15
MER-103172,2026-08-17,Customer 1533,Mid-Market,West,Karan Bhatia,Hand Tools,5,1078.32,5,5122.02,Net 30,Delivered,13
MER-103692,2026-09-24,Customer 4238,SMB,South,Vikram Shah,Safety Equipment,1,2067.07,5,1963.72,Prepaid,Delivered,6
MER-101637,2026-09-21,Customer 2756,Small Business,East,Vikram Shah,Hand Tools,5,1006.46,0,5032.30,Net 60,DELIVERED,19
MER-101425,2026-07-07,Customer 1853,SMB,North,Karan Bhatia,Fasteners,3,287.20,0,861.60,Net 30,Delivered,14
MER-100765,2026-08-16,Customer 4819,Mid-Market, West,Vikram Shah,Fasteners,10,291.16,8,2678.67,Prepaid,delivered,11
MER-100784,2026-07-16,Customer 2581,SMB, East,Arjun Desai,Safety Equipment,1,2050.24,0,2050.24,Prepaid,Pending,
MER-101362,2026-08-09,Customer 4603,Enterprise,South,Sneha Kulkarni,Electricals,25,2922.61,15,62105.46,Prepaid,Delivered,12
MER-103343,2026-07-16,Customer 2590,Small Business,South,Priya Menon,Bearings & Drives,1,4693.14,0,4693.14,Net 30,Returned,4
MER-102211,2026-09-14,Customer 1340,Mid-Market,East,Sneha Kulkarni,Pneumatics,2,6265.39,8,11528.32,Net 60,Delivered,2
MER-101777,2026-07-24,Customer 3482,Mid-Market,West,Sneha Kulkarni,Power Tools,2,6824.12,0,13648.24,Net 60,Delivered,20
MER-101330,2026-09-15,Customer 1376,Mid-Market,West,Karan Bhatia,Lubricants,5,1504.47,0,7522.35,Net 60,Delivered,19
MER-102050,2026-09-01,Customer 1827,SMB,West,Priya Menon,Bearings & Drives,1,4591.73,0,4591.73,Net 60,Delivered,18
MER-101475,2026-08-29,Customer 3959,SMB,South,Sneha Kulkarni,Electricals,1,3171.79,0,3171.79,Prepaid,delivered,16
MER-100403,2026-07-31,Customer 1732,SMB,North,Anita Rao,Fasteners,1,346.12,0,346.12,Net 30,Delivered,3
MER-101499,2026-08-26,Customer 3845,Mid-Market,North,Anita Rao,Safety Equipment,2,1998.06,0,3996.12,Net 60,Delivered,6
MER-102797,2026-07-01,Customer 4058,SMB,East,Arjun Desai,Power Tools,2,6596.11,0,13192.22,Net 30,DELIVERED,9
MER-103488,2026-08-06,Customer 4902,Mid-Market,North,Karan Bhatia,Hand Tools,5,1014.60,0,5073.00,Net 30,returned,8
MER-102016,2026-08-22,Customer 3657,SMB,South,Sneha Kulkarni,Hand Tools,1,876.54,0,876.54,Net 30,Delivered,19
MER-101144,2026-09-11,Customer 4252,SMB,West,Vikram Shah,Electricals,1,2852.81,0,2852.81,Net 30,Delivered,17
MER-102985,2026-07-31,Customer 3569,SMB,North,Meera Iyer,Hand Tools,1,1086.31,0,1086.31,Net 30,delivered,18
MER-100966,2026-07-31,Customer 4337,Mid-Market,West ,Sneha Kulkarni,Power Tools,10,8206.90,5,77965.55,Net 30,Delivered,6
MER-102127,2026-08-31,Customer 2758,SMB,South ,Vikram Shah,Electricals,1,2953.55,0,2953.55,Net 30,delivered,2
MER-100845,2026-07-26,Customer 2720,Mid-Market,North,Karan Bhatia,Lubricants,5,1399.89,0,6999.45,Prepaid,Pending,
MER-101938,2026-08-24,Customer 2988,Mid-Market,North,Sneha Kulkarni,Lubricants,10,1443.39,5,13712.20,Net 30,Delivered,19
MER-103055,2026-09-21,Customer 1204,SMB,West,Arjun Desai,Bearings & Drives,2,4465.42,0,8930.84,Net 30,Delivered,7
MER-101687,2026-08-10,Customer 1839,Enterprise,North,Karan Bhatia,Lubricants,10,1567.94,8,14425.05,Net 30,Delivered,21
MER-101768,2026-09-05,Customer 4782,SMB,East,Rahul Nair,Electricals,3,2702.27,0,8106.81,Prepaid,Delivered,14
MER-101837,2026-09-21,Customer 1222,Enterprise,South,Rahul Nair,Safety Equipment,10,1596.68,5,15168.46,Net 30,Delivered,9
MER-100364,2026-07-29,Customer 3311,SMB,West,Anita Rao,Hand Tools,5,1044.71,0,5223.55,Net 30,Delivered,2
MER-100363,2026-08-30,Customer 2258,Mid-Market,North,Arjun Desai,Electricals,10,3106.68,0,31066.80,Prepaid,Delivered,19
MER-102920,2026-08-14,Customer 4952,Small Business,South,Priya Menon,Power Tools,2,8413.01,0,16826.02,Net 30,Delivered,12
MER-102045,2026-08-24,Customer 3186,SMB,West,Priya Menon,Bearings & Drives,2,4716.91,0,9433.82,Net 30,Delivered,4
MER-103480,2026-08-31,Customer 4664,Mid-Market,North,Rahul Nair,Safety Equipment,2,1617.75,0,3235.50,Prepaid,delivered,12
MER-101339,2026-08-28,Customer 1012,SMB,South,Arjun Desai,Safety Equipment,1,1687.93,0,1687.93,Net 30,Delivered,19
MER-101399,2026-08-11,Customer 1073,Enterprise,South,Meera Iyer,Bearings & Drives,5,4856.80,15,20641.40,Prepaid,Delivered,20
MER-101598,2026-08-09,Customer 3582,Mid-Market,South,Sneha Kulkarni,Bearings & Drives,2,4436.10,10,7984.98,Net 60,Delivered,8
MER-101009,2026-08-31,Customer 1240,SMB,North,Anita Rao,Electricals,2,3173.62,0,8464.89,Net 30,cancelled,
MER-100912,2026-09-19,Customer 2946,Mid-Market,North,Priya Menon,Pneumatics,5,5186.40,0,25932.00,Net 30,Delivered,7
MER-101694,2026-09-01,Customer 1496,Mid-Market,South,Vikram Shah,Bearings & Drives,2,4326.33,0,8652.66,Net 60,delivered,10
MER-101625,2026-08-10,Customer 2158,SMB,East,Rahul Nair,Safety Equipment,5,1693.41,0,8467.05,Prepaid,Delivered,15
MER-103527,2026-07-17,Customer 2329,Mid-Market,North,Priya Menon,Bearings & Drives,5,4369.24,0,21846.20,Net 30,Delivered,12
MER-102936,2026-07-05,Customer 4309,SMB,South,Meera Iyer,Electricals,1,3087.11,5,2932.75,Net 30,Delivered,21
MER-102795,2026-07-23,Customer 1960,Mid-Market,South,Vikram Shah,Hand Tools,2,928.01,10,1670.42,Net 30,Delivered,18
MER-102547,2026-09-12,Customer 4788,SMB,North,Karan Bhatia,Bearings & Drives,3,4946.32,0,14838.96,Net 30,Delivered,10
MER-102841,2026-07-23,Customer 4332,SMB,North,Meera Iyer,Bearings & Drives,5,4898.37,0,24491.85,Net 30,Delivered,19
MER-102409,2026-08-25,Customer 2511,Mid-Market,East,Anita Rao,Hand Tools,2,940.09,0,2852.80,Net 60,Delivered,7
MER-100179,2026-07-08,Customer 3818,Mid-Market, South,Meera Iyer,Electricals,5,3005.41,8,13824.89,Net 60,delivered,3
MER-100770,2026-08-22,Customer 4821,Enterprise,North,Meera Iyer,Pneumatics,25,4648.30,8,106910.90,Net 30,Delivered,20
MER-101238,2026-08-08,Customer 2066,SMB,North,Meera Iyer,Safety Equipment,3,1574.20,5,4486.47,Prepaid,DELIVERED,14
MER-100643,2026-07-06,Customer 4496,Enterprise,West,Priya Menon,Electricals,10,3427.79,10,30850.11,Prepaid,DELIVERED,15
MER-102711,2026-08-25,Customer 3007,Mid-Market,South,Arjun Desai,Fasteners,5,362.90,0,1814.50,Prepaid,Delivered,7
MER-103225,2026-08-22,Customer 3298,Enterprise,South,Priya Menon,Hand Tools,25,912.77,10,20537.33,Net 60,Delivered,10
MER-103290,2026-07-23,Customer 3982,SMB,West,Anita Rao,Lubricants,1,1386.64,0,1386.64,Net 30,Delivered,19
MER-100395,2026-09-15,Customer 3622,SMB,North,Anita Rao,Bearings & Drives,2,4195.58,0,8391.16,Net 60,Delivered,4
MER-100502,2026-09-20,Customer 3761,Mid-Market,West,Sneha Kulkarni,Bearings & Drives,2,4379.06,8,8057.47,Net 30,Delivered,2
MER-101139,2026-08-09,Customer 1518,SMB,North,Sneha Kulkarni,Power Tools,5,7036.11,0,35180.55,Prepaid,Delivered,5
MER-102938,2026-08-03,Customer 2766,SMB, West,Vikram Shah,Bearings & Drives,2,3926.22,0,7852.44,Net 30,delivered,2
MER-101159,2026-08-22,Customer 3902,Mid-Market,South,Arjun Desai,Hand Tools,5,1033.63,10,4651.34,Net 60,delivered,11
MER-103985,2026-07-15,Customer 2514,SMB,West,Sneha Kulkarni,Fasteners,5,286.25,5,1359.69,Net 60,Delivered,12
MER-100401,2026-07-18,Customer 4211,SMB,South,Karan Bhatia,Fasteners,1,371.11,0,371.11,Net 30,Delivered,13
MER-103663,2026-08-23,Customer 1106,Enterprise,North,Rahul Nair,Lubricants,50,1453.54,5,69043.15,Net 60,delivered,12
MER-103114,2026-09-02,Customer 3816,SMB,East,Arjun Desai,Bearings & Drives,3,4334.59,0,13003.77,Prepaid,Delivered,2
MER-103701,2026-08-26,Customer 3952,Mid-Market,East,Meera Iyer,Pneumatics,2,6101.44,0,12202.88,Net 60,delivered,6
MER-103928,2026-07-21,Customer 3718,SMB,North,Rahul Nair,Fasteners,5,328.86,5,1562.09,Net 30,Delivered,2
MER-101164,2026-08-03,Customer 4559,SMB,South,Karan Bhatia,Hand Tools,2,933.12,0,1866.24,Net 30,returned,9
MER-100905,2026-08-28,Customer 4919,SMB,North,Meera Iyer,Bearings & Drives,1,3726.89,0,3726.89,Net 30,Delivered,10
MER-102053,2026-08-02,Customer 2031,SMB,South,Karan Bhatia,Power Tools,5,7444.33,0,37221.65,Prepaid,Pending,
MER-103910,2026-09-26,Customer 4655,Small Business,South,Sneha Kulkarni,Bearings & Drives,2,4104.73,0,8209.46,Net 60,delivered,3
MER-102907,2026-09-09,Customer 1646,Mid-Market,South,Sneha Kulkarni,Safety Equipment,10,1589.92,0,15899.20,Net 30,Delivered,17
